invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,price_eur,total
I164176,C135398,Male,26,Books,1,15.15,Credit_Card,28/10/2021,EMAAR_SQUARE_MALL,1.52,15.15
I120726,C317641,Male,49,Clothing,2,600.16,Cash,5/10/2022,FORUM_ISTANBUL,60.02,1200.32
I230583,C143391,Female,30,Clothing,2,600.16,Cash,27/01/2023,KANYON,60.02,1200.32
I369003,C178951,Male,55,Souvenir,3,35.19,Credit_Card,14/03/2021,VIAPORT_OUTLET,3.52,105.57
I778138,C321780,Female,42,Toys,3,107.52,Cash,12/6/2021,MALL_OF_ISTANBUL,10.75,322.56
I639419,C113736,Female,54,Cosmetics,3,121.98,Cash,20/12/2021,ZORLU_CENTER,12.2,365.94
I985724,C185168,Male,66,Souvenir,3,35.19,Credit_Card,21/07/2021,METROPOL_AVM,3.52,105.57
I159961,C731043,Female,61,Cosmetics,4,162.64,Cash,2/5/2021,MALL_OF_ISTANBUL,16.26,650.56
I157710,C181647,Male,27,Cosmetics,5,203.3,Credit_Card,30/10/2021,MALL_OF_ISTANBUL,20.33,1016.5
I516790,C288181,Male,69,Food & Beverage,2,10.46,Credit_Card,12/10/2021,MALL_OF_ISTANBUL,1.05,20.92
I294622,C402431,Male,43,Clothing,4,1200.32,Cash,7/6/2021,MALL_OF_ISTANBUL,120.03,4801.28
I104612,C295359,Female,24,Clothing,1,300.08,Credit_Card,9/8/2021,CEVAHIR_AVM,30.01,300.08
I328522,C316284,Female,63,Shoes,2,1200.34,Credit_Card,10/1/2023,METROCITY,120.03,2400.68
I397834,C745531,Female,51,Clothing,3,900.24,Cash,4/9/2022,FORUM_ISTANBUL,90.02,2700.7200000000003
I205641,C980915,Female,46,Cosmetics,1,40.66,Debit_Card,17/01/2022,METROPOL_AVM,4.07,40.66
I561300,C376005,Female,56,Books,5,75.75,Debit_Card,22/07/2022,FORUM_ISTANBUL,7.58,378.75
I196322,C229992,Female,67,Shoes,5,3000.85,Credit_Card,26/06/2021,ZORLU_CENTER,300.09,15004.25
I127592,C406112,Female,63,Clothing,5,1500.4,Credit_Card,14/01/2023,ZORLU_CENTER,150.04,7502.0
I279177,C298171,Male,57,Toys,4,143.36,Debit_Card,10/9/2022,METROPOL_AVM,14.34,573.44
I685158,C281995,Female,22,Shoes,1,600.17,Credit_Card,24/04/2021,METROCITY,60.02,600.17
I288418,C389885,Female,49,Cosmetics,1,40.66,Credit_Card,22/03/2022,ZORLU_CENTER,4.07,40.66
I337490,C221394,Male,45,Clothing,1,300.08,Credit_Card,2/8/2021,METROPOL_AVM,30.01,300.08
I169247,C305529,Male,66,Cosmetics,5,203.3,Debit_Card,31/01/2022,METROCITY,20.33,1016.5
I556800,C323724,Female,56,Food & Beverage,2,10.46,Credit_Card,30/08/2022,ISTINYE_PARK,1.05,20.92
I215197,C124947,Female,68,Cosmetics,4,162.64,Credit_Card,17/07/2021,METROPOL_AVM,16.26,650.56
I305304,C425439,Female,66,Clothing,1,300.08,Cash,13/02/2021,KANYON,30.01,300.08
I373347,C767928,Female,50,Clothing,5,1500.4,Cash,28/03/2021,ISTINYE_PARK,150.04,7502.0
I135493,C102104,Male,30,Clothing,4,1200.32,Credit_Card,29/07/2022,METROCITY,120.03,4801.28
I775298,C178213,Male,66,Cosmetics,2,81.32,Debit_Card,27/08/2022,FORUM_ISTANBUL,8.13,162.64
I124462,C385569,Male,38,Cosmetics,3,121.98,Debit_Card,7/8/2021,MALL_OF_ISTANBUL,12.2,365.94
I690289,C229551,Female,27,Cosmetics,4,162.64,Debit_Card,24/01/2023,MALL_OF_ISTANBUL,16.26,650.56
I118435,C236080,Female,40,Toys,2,71.68,Credit_Card,12/2/2022,MALL_OF_ISTANBUL,7.17,143.36
I117133,C396278,Female,39,Toys,5,179.2,Cash,17/08/2021,MALL_OF_ISTANBUL,17.92,896.0
I277653,C146771,Male,37,Souvenir,3,35.19,Credit_Card,8/2/2022,MALL_OF_ISTANBUL,3.52,105.57
I929628,C290753,Male,50,Shoes,2,1200.34,Credit_Card,9/1/2021,MALL_OF_ISTANBUL,120.03,2400.68
I112091,C627885,Male,41,Shoes,1,600.17,Cash,17/09/2021,KANYON,60.02,600.17
I297762,C443673,Male,39,Food & Beverage,1,5.23,Credit_Card,6/6/2021,METROCITY,0.52,5.23
I504304,C153077,Male,21,Cosmetics,2,81.32,Credit_Card,12/1/2022,MALL_OF_ISTANBUL,8.13,162.64
I609804,C242504,Male,22,Souvenir,2,23.46,Credit_Card,25/02/2021,MALL_OF_ISTANBUL,2.35,46.92
I152205,C324720,Female,28,Clothing,1,300.08,Debit_Card,17/09/2021,METROPOL_AVM,30.01,300.08
I644558,C750351,Female,36,Toys,4,143.36,Credit_Card,27/12/2022,MALL_OF_ISTANBUL,14.34,573.44
I248966,C199223,Female,53,Toys,1,35.84,Cash,20/05/2022,KANYON,3.58,35.84
I122387,C293915,Female,60,Souvenir,5,58.65,Cash,7/5/2022,MALL_OF_ISTANBUL,5.87,293.25
I955887,C335826,Female,19,Shoes,3,1800.51,Debit_Card,22/04/2021,VIAPORT_OUTLET,180.05,5401.53
I336480,C633976,Female,47,Clothing,3,900.24,Debit_Card,15/01/2022,KANYON,90.02,2700.7200000000003
I205129,C523592,Male,30,Clothing,4,1200.32,Debit_Card,25/02/2021,METROCITY,120.03,4801.28
I180926,C976749,Male,57,Clothing,4,1200.32,Credit_Card,15/03/2021,KANYON,120.03,4801.28
I187156,C165900,Male,32,Food & Beverage,4,20.92,Credit_Card,21/12/2021,ISTINYE_PARK,2.09,83.68
I180918,C103849,Female,68,Clothing,3,900.24,Cash,30/08/2022,METROPOL_AVM,90.02,2700.7200000000003
I174356,C201726,Male,35,Clothing,4,1200.32,Credit_Card,6/2/2022,METROPOL_AVM,120.03,4801.28
I695606,C330997,Male,26,Clothing,2,600.16,Cash,13/11/2022,METROPOL_AVM,60.02,1200.32
I227258,C301658,Male,32,Toys,3,107.52,Cash,8/7/2022,KANYON,10.75,322.56
I282112,C172093,Female,22,Cosmetics,5,203.3,Cash,13/04/2021,KANYON,20.33,1016.5
I118884,C176219,Male,40,Toys,1,35.84,Debit_Card,25/02/2021,EMAAR_SQUARE_MALL,3.58,35.84
I209202,C126103,Female,58,Souvenir,1,11.73,Debit_Card,16/09/2021,KANYON,1.17,11.73
I337913,C160802,Male,45,Clothing,2,600.16,Debit_Card,27/07/2022,METROPOL_AVM,60.02,1200.32
I338908,C735549,Female,49,Cosmetics,2,81.32,Credit_Card,5/12/2021,METROCITY,8.13,162.64
I399459,C255371,Male,22,Cosmetics,4,162.64,Credit_Card,4/2/2023,KANYON,16.26,650.56
I148758,C942996,Female,32,Food & Beverage,4,20.92,Cash,5/9/2022,KANYON,2.09,83.68
I809627,C197772,Female,37,Food & Beverage,1,5.23,Cash,6/9/2021,METROPOL_AVM,0.52,5.23
I328405,C248683,Female,65,Cosmetics,3,121.98,Cash,26/02/2021,FORUM_ISTANBUL,12.2,365.94
I332665,C183073,Female,61,Clothing,1,300.08,Debit_Card,7/7/2021,VIAPORT_OUTLET,30.01,300.08
I219316,C740172,Female,67,Cosmetics,2,81.32,Cash,20/12/2021,FORUM_ISTANBUL,8.13,162.64
I859524,C939572,Female,26,Clothing,2,600.16,Cash,20/04/2021,EMAAR_SQUARE_MALL,60.02,1200.32
I154915,C482271,Male,69,Clothing,3,900.24,Debit_Card,30/11/2022,KANYON,90.02,2700.7200000000003
I297326,C193649,Female,46,Clothing,2,600.16,Credit_Card,31/08/2021,KANYON,60.02,1200.32
I141849,C155745,Female,60,Clothing,3,900.24,Credit_Card,27/06/2021,KANYON,90.02,2700.7200000000003
I465589,C154075,Male,65,Shoes,2,1200.34,Credit_Card,29/07/2021,KANYON,120.03,2400.68
I143871,C188932,Female,53,Toys,3,107.52,Credit_Card,26/01/2022,KANYON,10.75,322.56
I646246,C301158,Male,39,Clothing,4,1200.32,Cash,11/11/2021,CEVAHIR_AVM,120.03,4801.28
I335936,C110717,Male,54,Toys,3,107.52,Debit_Card,10/10/2021,KANYON,10.75,322.56
I300704,C119732,Male,44,Cosmetics,4,162.64,Cash,11/5/2021,METROCITY,16.26,650.56
I291141,C309721,Female,33,Clothing,3,900.24,Credit_Card,6/2/2021,METROPOL_AVM,90.02,2700.7200000000003
I156028,C235420,Female,52,Food & Beverage,4,20.92,Debit_Card,3/2/2022,KANYON,2.09,83.68
I243282,C147366,Male,50,Clothing,5,1500.4,Cash,13/06/2021,METROCITY,150.04,7502.0
I534244,C266087,Female,58,Cosmetics,2,81.32,Cash,6/10/2021,FORUM_ISTANBUL,8.13,162.64
I177693,C241810,Male,28,Food & Beverage,5,26.15,Cash,21/10/2022,EMAAR_SQUARE_MALL,2.62,130.75
I394298,C243611,Female,37,Clothing,5,1500.4,Cash,27/06/2022,VIAPORT_OUTLET,150.04,7502.0
I141248,C135397,Female,41,Books,3,45.45,Credit_Card,19/02/2021,MALL_OF_ISTANBUL,4.55,136.35000000000002
I282436,C259089,Female,24,Technology,2,2100,Cash,6/1/2023,ISTINYE_PARK,210.0,4200.0
I202062,C834693,Female,25,Cosmetics,3,121.98,Debit_Card,25/02/2021,METROPOL_AVM,12.2,365.94
I316895,C298149,Female,32,Clothing,4,1200.32,Credit_Card,5/12/2022,KANYON,120.03,4801.28
I541951,C607272,Female,64,Clothing,2,600.16,Cash,1/10/2021,METROCITY,60.02,1200.32
I282571,C185390,Female,34,Souvenir,3,35.19,Cash,17/12/2021,EMAAR_SQUARE_MALL,3.52,105.57
I147686,C813027,Female,57,Shoes,1,600.17,Credit_Card,4/7/2021,VIAPORT_OUTLET,60.02,600.17
I216285,C256991,Female,29,Cosmetics,3,121.98,Cash,21/08/2022,MALL_OF_ISTANBUL,12.2,365.94
I409185,C572007,Female,34,Clothing,1,300.08,Credit_Card,11/10/2022,VIAPORT_OUTLET,30.01,300.08
I226077,C575699,Male,40,Shoes,4,2400.68,Debit_Card,18/04/2022,VIAPORT_OUTLET,240.07,9602.72
I336460,C141617,Female,40,Cosmetics,5,203.3,Credit_Card,10/12/2021,VIAPORT_OUTLET,20.33,1016.5
I233943,C113124,Female,36,Books,5,75.75,Debit_Card,1/4/2021,METROPOL_AVM,7.58,378.75
I199647,C246999,Male,18,Clothing,5,1500.4,Cash,17/01/2021,METROCITY,150.04,7502.0
I217673,C852848,Female,31,Books,5,75.75,Credit_Card,17/11/2021,ZORLU_CENTER,7.58,378.75
I930561,C938692,Male,20,Clothing,3,900.24,Credit_Card,25/09/2022,METROPOL_AVM,90.02,2700.7200000000003
I255179,C306179,Male,37,Food & Beverage,1,5.23,Credit_Card,22/09/2022,KANYON,0.52,5.23
I110057,C309921,Female,22,Food & Beverage,2,10.46,Cash,21/03/2022,FORUM_ISTANBUL,1.05,20.92
I310467,C235451,Female,22,Clothing,1,300.08,Cash,25/05/2021,ISTINYE_PARK,30.01,300.08
I352555,C305623,Male,56,Clothing,1,300.08,Credit_Card,31/07/2022,ZORLU_CENTER,30.01,300.08
I326503,C202681,Male,39,Cosmetics,2,81.32,Cash,13/09/2022,KANYON,8.13,162.64
I300509,C281523,Female,52,Food & Beverage,2,10.46,Debit_Card,1/6/2022,ISTINYE_PARK,1.05,20.92
I291566,C833717,Female,45,Books,2,30.3,Credit_Card,6/8/2022,METROCITY,3.03,60.6
I522048,C203960,Male,36,Souvenir,3,35.19,Debit_Card,29/06/2021,MALL_OF_ISTANBUL,3.52,105.57
I195256,C254418,Male,56,Cosmetics,2,81.32,Debit_Card,13/02/2021,METROPOL_AVM,8.13,162.64
I457499,C157540,Female,29,Books,5,75.75,Credit_Card,25/01/2022,CEVAHIR_AVM,7.58,378.75
I528095,C291605,Male,37,Food & Beverage,4,20.92,Debit_Card,1/10/2022,KANYON,2.09,83.68
I309988,C203553,Female,27,Clothing,1,300.08,Debit_Card,17/01/2022,ISTINYE_PARK,30.01,300.08
I142793,C429463,Male,22,Clothing,4,1200.32,Cash,13/03/2021,KANYON,120.03,4801.28
I789565,C239965,Male,57,Clothing,3,900.24,Cash,10/9/2022,KANYON,90.02,2700.7200000000003
I308219,C315439,Female,64,Toys,5,179.2,Cash,20/07/2022,VIAPORT_OUTLET,17.92,896.0
I898695,C736913,Female,34,Souvenir,2,23.46,Debit_Card,10/3/2022,MALL_OF_ISTANBUL,2.35,46.92
I204138,C903783,Male,60,Technology,2,2100,Cash,9/7/2021,KANYON,210.0,4200.0
I230459,C347467,Female,33,Clothing,1,300.08,Debit_Card,1/11/2022,ZORLU_CENTER,30.01,300.08
I847102,C319593,Female,57,Cosmetics,3,121.98,Credit_Card,19/07/2021,EMAAR_SQUARE_MALL,12.2,365.94
I753983,C640597,Female,22,Food & Beverage,4,20.92,Credit_Card,10/4/2022,CEVAHIR_AVM,2.09,83.68
I225968,C401847,Female,61,Food & Beverage,2,10.46,Debit_Card,14/11/2022,ISTINYE_PARK,1.05,20.92
I161155,C213159,Female,28,Cosmetics,3,121.98,Cash,20/04/2022,METROCITY,12.2,365.94
I236202,C541032,Male,64,Food & Beverage,5,26.15,Cash,28/08/2022,MALL_OF_ISTANBUL,2.62,130.75
I123481,C133991,Female,22,Clothing,5,1500.4,Credit_Card,2/11/2021,METROPOL_AVM,150.04,7502.0
I791124,C156844,Female,48,Clothing,3,900.24,Debit_Card,6/2/2022,KANYON,90.02,2700.7200000000003
I555118,C259808,Female,58,Cosmetics,1,40.66,Debit_Card,21/07/2021,MALL_OF_ISTANBUL,4.07,40.66
I152613,C169764,Female,32,Clothing,2,600.16,Credit_Card,7/3/2022,METROCITY,60.02,1200.32
I220755,C281781,Female,39,Clothing,5,1500.4,Cash,20/12/2022,EMAAR_SQUARE_MALL,150.04,7502.0
I996796,C230987,Female,48,Toys,1,35.84,Credit_Card,18/04/2021,FORUM_ISTANBUL,3.58,35.84
I497008,C353900,Female,18,Clothing,2,600.16,Debit_Card,4/5/2021,MALL_OF_ISTANBUL,60.02,1200.32
I106137,C739871,Male,59,Clothing,3,900.24,Cash,20/07/2021,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I373718,C990111,Male,65,Cosmetics,1,40.66,Cash,23/01/2022,METROCITY,4.07,40.66
I111701,C281839,Female,35,Food & Beverage,3,15.69,Cash,7/10/2022,METROPOL_AVM,1.57,47.07
I159606,C129656,Female,22,Cosmetics,4,162.64,Cash,27/12/2021,METROCITY,16.26,650.56
I340033,C141470,Female,51,Technology,1,1050,Cash,16/07/2021,KANYON,105.0,1050.0
I192944,C239891,Female,64,Cosmetics,2,81.32,Cash,25/01/2022,FORUM_ISTANBUL,8.13,162.64
I240252,C378414,Male,38,Shoes,1,600.17,Credit_Card,29/06/2022,METROCITY,60.02,600.17
I200428,C138727,Female,29,Clothing,4,1200.32,Credit_Card,26/09/2022,MALL_OF_ISTANBUL,120.03,4801.28
I145228,C238452,Female,56,Clothing,5,1500.4,Cash,11/4/2021,ZORLU_CENTER,150.04,7502.0
I310002,C273971,Male,38,Food & Beverage,3,15.69,Credit_Card,20/06/2021,METROCITY,1.57,47.07
I128033,C309769,Female,21,Clothing,3,900.24,Cash,28/01/2021,MALL_OF_ISTANBUL,90.02,2700.7200000000003
I124967,C378968,Male,63,Souvenir,3,35.19,Debit_Card,1/10/2022,EMAAR_SQUARE_MALL,3.52,105.57
I226098,C208338,Female,23,Clothing,3,900.24,Cash,30/10/2021,FORUM_ISTANBUL,90.02,2700.7200000000003
I543623,C220106,Male,30,Cosmetics,3,121.98,Cash,13/04/2022,MALL_OF_ISTANBUL,12.2,365.94
I276072,C273816,Male,34,Food & Beverage,1,5.23,Credit_Card,25/04/2021,METROCITY,0.52,5.23
I339177,C208850,Female,49,Clothing,3,900.24,Credit_Card,9/8/2022,VIAPORT_OUTLET,90.02,2700.7200000000003
I263659,C102061,Male,48,Food & Beverage,5,26.15,Cash,1/10/2021,MALL_OF_ISTANBUL,2.62,130.75
I149229,C146418,Female,21,Toys,3,107.52,Credit_Card,10/2/2022,METROCITY,10.75,322.56
I131361,C734964,Male,44,Clothing,5,1500.4,Credit_Card,20/11/2022,FORUM_ISTANBUL,150.04,7502.0
I159381,C297364,Male,67,Cosmetics,1,40.66,Cash,14/03/2022,METROPOL_AVM,4.07,40.66
I146776,C304276,Female,61,Souvenir,4,46.92,Credit_Card,20/12/2021,MALL_OF_ISTANBUL,4.69,187.68
I255438,C520786,Female,19,Clothing,3,900.24,Cash,25/09/2022,CEVAHIR_AVM,90.02,2700.7200000000003
I834113,C315710,Female,62,Souvenir,3,35.19,Credit_Card,19/02/2022,VIAPORT_OUTLET,3.52,105.57
I269039,C127325,Female,56,Toys,3,107.52,Cash,9/8/2022,VIAPORT_OUTLET,10.75,322.56
I255812,C908131,Female,19,Cosmetics,3,121.98,Cash,13/10/2021,FORUM_ISTANBUL,12.2,365.94
I829221,C281927,Female,36,Shoes,1,600.17,Cash,7/6/2022,KANYON,60.02,600.17
I960441,C276633,Male,43,Clothing,2,600.16,Credit_Card,2/9/2022,VIAPORT_OUTLET,60.02,1200.32
I134677,C246670,Male,61,Cosmetics,5,203.3,Credit_Card,16/01/2022,CEVAHIR_AVM,20.33,1016.5
I429972,C161663,Female,55,Toys,1,35.84,Debit_Card,13/12/2022,MALL_OF_ISTANBUL,3.58,35.84
I251081,C641296,Male,52,Toys,3,107.52,Credit_Card,24/04/2022,METROCITY,10.75,322.56
I318641,C109173,Male,34,Clothing,1,300.08,Cash,4/12/2021,ISTINYE_PARK,30.01,300.08
I293238,C846541,Female,66,Cosmetics,5,203.3,Debit_Card,11/6/2021,METROCITY,20.33,1016.5
I185030,C158221,Male,27,Clothing,3,900.24,Credit_Card,19/05/2021,KANYON,90.02,2700.7200000000003
I260345,C767569,Female,52,Clothing,1,300.08,Cash,2/12/2021,METROCITY,30.01,300.08
I268378,C306655,Female,43,Clothing,3,900.24,Debit_Card,10/4/2021,VIAPORT_OUTLET,90.02,2700.7200000000003
I209353,C159818,Female,19,Food & Beverage,1,5.23,Debit_Card,3/1/2023,MALL_OF_ISTANBUL,0.52,5.23
I150999,C385839,Female,53,Clothing,3,900.24,Credit_Card,6/9/2021,KANYON,90.02,2700.7200000000003
I568858,C219528,Female,39,Clothing,1,300.08,Cash,6/9/2021,EMAAR_SQUARE_MALL,30.01,300.08
I754764,C112660,Female,40,Clothing,3,900.24,Credit_Card,4/3/2023,METROCITY,90.02,2700.7200000000003
I169425,C103996,Female,51,Cosmetics,5,203.3,Cash,2/11/2022,METROCITY,20.33,1016.5
I808482,C274463,Male,41,Shoes,2,1200.34,Credit_Card,31/01/2022,KANYON,120.03,2400.68
I632648,C318657,Female,34,Shoes,4,2400.68,Cash,22/05/2022,METROPOL_AVM,240.07,9602.72
I329915,C248698,Male,60,Clothing,2,600.16,Debit_Card,19/09/2021,METROCITY,60.02,1200.32
I319542,C266921,Female,26,Food & Beverage,1,5.23,Debit_Card,4/6/2022,KANYON,0.52,5.23
I214896,C667718,Female,21,Cosmetics,4,162.64,Credit_Card,10/4/2021,ZORLU_CENTER,16.26,650.56
I668942,C969430,Female,42,Toys,5,179.2,Credit_Card,5/4/2022,MALL_OF_ISTANBUL,17.92,896.0
I265225,C699429,Female,21,Toys,4,143.36,Cash,21/02/2023,FORUM_ISTANBUL,14.34,573.44
I167125,C220808,Male,63,Books,4,60.6,Credit_Card,13/10/2022,MALL_OF_ISTANBUL,6.06,242.4
I172618,C754563,Male,46,Clothing,4,1200.32,Cash,28/06/2022,MALL_OF_ISTANBUL,120.03,4801.28
I149980,C135697,Female,32,Cosmetics,1,40.66,Cash,18/01/2023,KANYON,4.07,40.66
I111953,C943853,Female,41,Shoes,1,600.17,Debit_Card,28/12/2022,KANYON,60.02,600.17
I222340,C246207,Male,27,Clothing,4,1200.32,Credit_Card,19/11/2021,MALL_OF_ISTANBUL,120.03,4801.28
I174445,C568154,Female,60,Clothing,3,900.24,Credit_Card,16/12/2021,KANYON,90.02,2700.7200000000003
I313770,C506875,Female,26,Toys,4,143.36,Credit_Card,31/01/2023,KANYON,14.34,573.44
I212278,C163490,Male,57,Shoes,3,1800.51,Cash,7/4/2022,ISTINYE_PARK,180.05,5401.53
I158273,C425309,Male,47,Food & Beverage,1,5.23,Cash,4/5/2021,ISTINYE_PARK,0.52,5.23
I855914,C103899,Male,40,Clothing,1,300.08,Cash,11/4/2022,EMAAR_SQUARE_MALL,30.01,300.08
I682672,C201748,Female,39,Clothing,3,900.24,Credit_Card,18/11/2022,EMAAR_SQUARE_MALL,90.02,2700.7200000000003
I480523,C978512,Female,30,Food & Beverage,5,26.15,Cash,12/10/2021,CEVAHIR_AVM,2.62,130.75
I246172,C285943,Male,26,Shoes,5,3000.85,Debit_Card,28/11/2021,EMAAR_SQUARE_MALL,300.09,15004.25
I320543,C200492,Male,59,Toys,2,71.68,Cash,20/11/2021,MALL_OF_ISTANBUL,7.17,143.36
I164940,C420726,Male,58,Food & Beverage,2,10.46,Credit_Card,28/02/2023,KANYON,1.05,20.92
I269007,C196825,Male,65,Souvenir,5,58.65,Credit_Card,29/06/2021,METROPOL_AVM,5.87,293.25
I915914,C247975,Female,37,Souvenir,1,11.73,Cash,27/04/2022,METROPOL_AVM,1.17,11.73
I142217,C346466,Female,57,Shoes,4,2400.68,Debit_Card,11/4/2021,KANYON,240.07,9602.72
I248372,C204811,Female,56,Food & Beverage,1,5.23,Cash,30/10/2021,KANYON,0.52,5.23
I176906,C242087,Male,27,Clothing,5,1500.4,Cash,21/12/2022,MALL_OF_ISTANBUL,150.04,7502.0
I215723,C227657,Male,53,Food & Beverage,4,20.92,Cash,29/04/2022,METROCITY,2.09,83.68
I250619,C208053,Female,45,Clothing,5,1500.4,Cash,10/1/2021,CEVAHIR_AVM,150.04,7502.0
I343329,C273076,Female,56,Cosmetics,5,203.3,Debit_Card,9/3/2021,MALL_OF_ISTANBUL,20.33,1016.5
I111988,C427540,Female,44,Cosmetics,4,162.64,Cash,3/2/2021,KANYON,16.26,650.56
I921781,C512039,Female,60,Food & Beverage,2,10.46,Cash,10/9/2022,CEVAHIR_AVM,1.05,20.92
I308074,C978606,Female,20,Food & Beverage,1,5.23,Credit_Card,2/6/2022,KANYON,0.52,5.23
I959913,C189538,Female,22,Clothing,5,1500.4,Debit_Card,1/1/2022,CEVAHIR_AVM,150.04,7502.0
I310127,C181645,Female,57,Souvenir,1,11.73,Debit_Card,2/5/2022,KANYON,1.17,11.73
I112468,C783595,Male,37,Clothing,2,600.16,Cash,3/1/2022,METROPOL_AVM,60.02,1200.32
I260236,C142136,Female,52,Cosmetics,5,203.3,Debit_Card,16/08/2021,KANYON,20.33,1016.5
I452876,C283930,Female,32,Shoes,3,1800.51,Cash,25/04/2022,KANYON,180.05,5401.53
I169579,C216340,Male,38,Technology,1,1050,Debit_Card,30/04/2022,CEVAHIR_AVM,105.0,1050.0
I261840,C667996,Female,18,Clothing,2,600.16,Credit_Card,22/10/2022,MALL_OF_ISTANBUL,60.02,1200.32
I222339,C174972,Female,65,Technology,1,1050,Debit_Card,19/12/2022,ZORLU_CENTER,105.0,1050.0
I376383,C296920,Male,28,Clothing,1,300.08,Credit_Card,10/7/2022,METROCITY,30.01,300.08
I204842,C219771,Female,35,Cosmetics,3,121.98,Cash,12/9/2022,METROCITY,12.2,365.94
I591398,C669336,Male,42,Food & Beverage,3,15.69,Credit_Card,23/08/2022,MALL_OF_ISTANBUL,1.57,47.07
I239533,C244027,Female,42,Technology,3,3150,Cash,19/03/2022,KANYON,315.0,9450.0
I467372,C811838,Male,22,Cosmetics,3,121.98,Cash,15/02/2022,METROCITY,12.2,365.94
I501444,C756493,Female,24,Toys,3,107.52,Cash,4/7/2022,MALL_OF_ISTANBUL,10.75,322.56
I126913,C229435,Female,25,Cosmetics,2,81.32,Credit_Card,8/1/2023,METROCITY,8.13,162.64
I538386,C145730,Male,44,Food & Beverage,3,15.69,Cash,4/11/2021,METROCITY,1.57,47.07
I247057,C388110,Female,22,Souvenir,1,11.73,Debit_Card,1/11/2021,METROPOL_AVM,1.17,11.73
I491314,C253882,Female,29,Shoes,5,3000.85,Cash,22/07/2021,ISTINYE_PARK,300.09,15004.25
I251099,C235858,Male,37,Shoes,4,2400.68,Cash,3/2/2023,ISTINYE_PARK,240.07,9602.72
I253813,C304603,Female,31,Clothing,1,300.08,Credit_Card,21/01/2021,MALL_OF_ISTANBUL,30.01,300.08
I164195,C261701,Female,51,Food & Beverage,5,26.15,Cash,5/2/2021,MALL_OF_ISTANBUL,2.62,130.75
I225457,C336243,Female,69,Clothing,3,900.24,Credit_Card,5/4/2022,METROCITY,90.02,2700.7200000000003
I109778,C439754,Female,38,Clothing,2,600.16,Credit_Card,27/03/2022,METROCITY,60.02,1200.32
I148045,C336672,Male,58,Cosmetics,2,81.32,Cash,16/02/2021,KANYON,8.13,162.64
I138579,C210030,Female,19,Clothing,2,600.16,Cash,25/01/2023,MALL_OF_ISTANBUL,60.02,1200.32
I330937,C228424,Female,61,Toys,4,143.36,Cash,30/12/2022,CEVAHIR_AVM,14.34,573.44
I773266,C105783,Female,28,Shoes,4,2400.68,Cash,14/03/2021,KANYON,240.07,9602.72
I366580,C211305,Male,29,Clothing,2,600.16,Credit_Card,2/11/2021,MALL_OF_ISTANBUL,60.02,1200.32
I723789,C255653,Female,52,Clothing,2,600.16,Debit_Card,3/12/2022,ZORLU_CENTER,60.02,1200.32
I643080,C502323,Male,53,Souvenir,1,11.73,Debit_Card,20/05/2022,MALL_OF_ISTANBUL,1.17,11.73
I289719,C182017,Male,60,Cosmetics,3,121.98,Debit_Card,9/3/2021,KANYON,12.2,365.94
I212269,C305605,Female,56,Souvenir,4,46.92,Credit_Card,19/09/2021,KANYON,4.69,187.68
I181493,C103325,Female,43,Clothing,2,600.16,Cash,28/06/2022,VIAPORT_OUTLET,60.02,1200.32
I330043,C954409,Female,51,Souvenir,4,46.92,Credit_Card,8/4/2021,ISTINYE_PARK,4.69,187.68
I730266,C174088,Female,57,Cosmetics,5,203.3,Credit_Card,6/1/2021,KANYON,20.33,1016.5
I195599,C212750,Male,61,Shoes,3,1800.51,Cash,17/12/2021,METROPOL_AVM,180.05,5401.53
I252149,C168089,Female,65,Toys,5,179.2,Cash,10/12/2022,KANYON,17.92,896.0
I123731,C705860,Male,60,Food & Beverage,1,5.23,Cash,14/06/2022,ISTINYE_PARK,0.52,5.23
I132417,C809223,Male,61,Food & Beverage,1,5.23,Cash,30/09/2022,METROPOL_AVM,0.52,5.23
I221118,C234230,Male,59,Clothing,2,600.16,Debit_Card,15/10/2021,KANYON,60.02,1200.32
I252052,C239971,Male,54,Books,4,60.6,Debit_Card,25/11/2022,EMAAR_SQUARE_MALL,6.06,242.4
I685593,C113186,Male,54,Clothing,2,600.16,Cash,29/12/2022,MALL_OF_ISTANBUL,60.02,1200.32
I140002,C151166,Female,68,Clothing,5,1500.4,Debit_Card,26/02/2023,KANYON,150.04,7502.0
I204428,C314061,Female,67,Clothing,4,1200.32,Cash,13/01/2023,VIAPORT_OUTLET,120.03,4801.28
I285258,C569728,Male,18,Toys,3,107.52,Credit_Card,19/07/2021,CEVAHIR_AVM,10.75,322.56
I944492,C403968,Female,66,Food & Beverage,4,20.92,Cash,6/2/2022,KANYON,2.09,83.68
I630081,C379785,Female,36,Clothing,1,300.08,Debit_Card,12/5/2021,KANYON,30.01,300.08
I314405,C335226,Female,30,Clothing,2,600.16,Cash,3/3/2021,CEVAHIR_AVM,60.02,1200.32
I234603,C314188,Male,45,Food & Beverage,5,26.15,Credit_Card,10/12/2021,METROCITY,2.62,130.75
I235311,C239787,Male,34,Clothing,3,900.24,Cash,6/5/2022,MALL_OF_ISTANBUL,90.02,2700.7200000000003
